  0.097627006, 0.430378735, 0.205526754, 0.089766368, -0.152690396, 0.291788220, -0.124825574, 0.783546031, 
  0.927325547, -0.233116969, 0.583450079, 0.057789840, 0.136089116, 0.851193249, -0.857927859, -0.825741410, 
  -0.959563196, 0.665239692, 0.556313515, 0.740024269, 0.957236707, 0.598317146, -0.077041276, 0.561058342, 
  -0.763451159, 0.279842049, -0.713293433, 0.889337838, 0.043696642, -0.170676127, -0.470888764, 0.548467398, 
  -0.087699339, 0.136867896, -0.962420404, 0.235270992, 0.224191442, 0.233867988, 0.887496173, 0.363640606, 
  -0.280984193, -0.125936091, 0.395262390, -0.879549086, 0.333533436, 0.341275752, -0.579234898, -0.742147386, 
  -0.369143307, -0.272578448, 0.140393540, -0.122796975, 0.976747692, -0.795910358, -0.582246482, -0.677380979, 
  0.306216657, -0.493416786, -0.067378454, -0.511148810, -0.682060838, -0.779249728, 0.312659174, -0.723634124, 
  -0.606835306, -0.262549669, 0.641986489, -0.805797458, 0.675889790, -0.807803214, 0.952918947, -0.062697597, 
  0.953522205, 0.209691033, 0.478527158, -0.921624422, -0.434386075, -0.759606898, -0.407719612, -0.762544572, 
  -0.364033639, -0.171474010, -0.871704996, 0.384944230, 0.133202910, -0.469221026, 0.046496108, -0.812119007, 
  0.151892990, 0.858592391, -0.362862080, 0.334820747, -0.736404300, 0.432654411, -0.421187818, -0.633617282, 
  0.173025876, -0.959784925, 0.657880068, -0.990609050, 0.355633080, -0.459984064, 0.470388055, 0.924377084, 
  -0.502493739, 0.152314663, 0.184083864, 0.144503817, -0.553836763, 0.905498028, -0.105749242, 0.692817330, 
  0.398958564, -0.405126095, 0.627595663, -0.206988513, 0.762206376, 0.162545741, 0.763470709, 0.385063171, 
  0.450508565, 0.002648764, 0.912167251, 0.287980407, -0.152289897, 0.212786421, -0.961613595, -0.396850377, 
  0.320347071, -0.419844776, 0.236030862, -0.142462596, -0.729051888, -0.403435349, 0.139929816, 0.181745529, 
  0.148650497, 0.306401640, 0.304206550, -0.137163132, 0.793093204, -0.264876246, -0.128270149, 0.783846736, 
  0.612387955, 0.407777160, -0.799546242, 0.838965237, 0.428482592, 0.997694016, -0.701103389, 0.736252129, 
  -0.675014138, 0.231119126, -0.752360046, 0.696016431, 0.614637911, 0.138201475, -0.185633406, -0.861666024, 
  0.394857556, -0.092914633, 0.444111198, 0.732764661, 0.951043010, 0.711606681, -0.976571858, -0.280043870, 
  0.459981114, -0.656740665, 0.042073213, -0.891324043, -0.600006938, -0.962956429, 0.587395430, -0.552150607, 
  -0.309296638, 0.856162608, 0.408828795, -0.936322153, -0.670611680, 0.242956802, 0.154457182, -0.524214387, 
  0.868427992, 0.227931917, 0.071265608, 0.179819956, 0.460244060, -0.376110017, -0.203557879, -0.580312490, 
  -0.627613962, 0.888744771, 0.479101598, -0.019082382, -0.545170724, -0.491287023, -0.883941650, -0.131166756, 
  -0.376408249, 0.392686963, -0.244496316, -0.640792668, -0.950642526, -0.865500748, 0.358785540, -0.092606314, 
  0.073158421, 0.793342590, 0.980677903, -0.566206038, 0.326156408, -0.473355234, -0.958697975, 0.516757309, 
  -0.359965712, -0.233072206, 0.176634222, 0.662096918, 0.257963687, 0.745301306, -0.452915937, 0.596093655, 
  -0.628728092, 0.905583322, 0.374976546, -0.568984628, 0.894741178, 0.461711615, -0.492116719, -0.573376060, 
  0.036401428, -0.948674560, -0.585059822, -0.150629058, -0.251660049, -0.072849154, -0.444742590, 0.173568696, 
  0.727711201, -0.764936268, 0.034758214, -0.735863805, 0.433719367, -0.207880601, 0.130842626, -0.633440316, 
  -0.710304499, -0.023887439, -0.288774520, 0.880863905, 0.530650496, 0.497327238, 0.807439506, -0.833155155, 
  0.104384936, 0.168952137, 0.923872769, -0.415704936, -0.518342435, -0.799412131, -0.967140734, 0.859058619, 
  0.339833081, 0.570305824, -0.436539799, 0.172820330, -0.872089446, -0.028744807, 0.954990268, 0.753010511, 
  -0.323682100, 0.923140287, -0.536596775, 0.898637652, 0.882755399, 0.598405182, 0.260895878, 0.748575926, 
  -0.413959444, 0.697887123, 0.235753387, -0.973526299, -0.305532962, -0.703718305, 0.963658750, -0.043259386, 
  -0.005217269, 0.278945029, -0.262830794, -0.726199448, 0.644235492, -0.620304167, 0.022637965, -0.551365972, 
  -0.804311037, 0.724383056, 0.945838988, 0.921669304, 0.813111007, 0.548094690, -0.333709687, -0.837797225, 
  -0.185517654, -0.535531700, -0.735024750, -0.893145621, 0.451188743, -0.977145076, 0.541161478, -0.706106722, 
  -0.840955853, -0.820793927, 0.344095618, -0.509265602, -0.158921063, 0.114737585, 0.721102357, 0.454088539, 
  -0.459344178, -0.737034380, -0.889251351, -0.396802723, -0.475763708, -0.087718867, 0.366562665, 0.391250879, 
  -0.432962298, -0.240146086, -0.637698054, 0.577091038, -0.886303842, 0.393994480, 0.557390809, 0.554815114, 
  -0.481154859, -0.252373725, 0.175199270, -0.454356194, -0.258294404, -0.605891466, -0.080288231, -0.910775423, 
  0.599591792, -0.846087098, 0.037670299, -0.386379808, 0.155085891, 0.918866694, 0.291140497, -0.929275155, 
  -0.139195114, 0.020033704, 0.072354987, 0.362785012, -0.444807798, -0.742278874, -0.214648649, 0.912811458, 
  -0.625738204, 0.807967901, 0.087611899, -0.086177155, 0.764082849, -0.082792073, 0.448335260, -0.201949358, 
  0.808088779, 0.380050033, 0.399244100, -0.344559193, 0.513557315, 0.272122115, -0.519959450, -0.678922355, 
  0.592782974, 0.918333232, -0.083722346, 0.181968331, 0.715445280, -0.085553095, 0.903748930, 0.151502326, 
  0.641534269, 0.817687452, 0.631047666, -0.681171060, 0.257796884, -0.203131482, -0.874574125, -0.151935503, 
  -0.482631862, 0.698076606, -0.933390737, 0.917965472, -0.289262295, -0.286586225, -0.967342973, -0.629535377, 
  -0.197480991, 0.858582854, -0.800770164, 0.890603065, 0.738977075, -0.091675207, -0.346598238, -0.534511745, 
  0.228929415, -0.933850825, -0.968787849, -0.142408550, -0.863851845, -0.496118009, -0.557678163, -0.493617624, 
  -0.737889528, -0.975927532, -0.769031405, 0.236960515, 0.948512435, 0.980690002, -0.181891814, -0.674091160, 
  0.277523518, -0.019389307, 0.978819549, -0.869391561, 0.566468894, -0.423202991, -0.517162740, 0.325009137, 
  -0.507873654, 0.331718236, 0.034617033, -0.151822031, 0.109375618, -0.425896972, 0.413149416, -0.170286268, 
  -0.278908879, 0.657313824, 0.849933803, -0.907985389, -0.534745991, -0.302961260, 0.629932940, 0.970982850, 
  0.937943399, 0.809896708, -0.406887472, 0.984022498, -0.501159906, -0.788187683, 0.901905239, -0.533159494, 
  0.379536539, -0.883287311, 0.461418211, 0.763440430, -0.455126196, -0.241886213, -0.251407623, 0.497576505, 
  -0.524385512, -0.656293809, -0.101416700, -0.391063184, 0.678378224, -0.524516344, 0.004778915, 0.885167181, 
  0.267995387, 0.734578788, 0.880419374, 0.501529753, 0.399150133, 0.935931146, 0.988801599, -0.096356638, 
  -0.858260453, -0.414411932, -0.695290565, -0.165027246, -0.737421334, 0.208235607, -0.234383881, 0.790771782, 
  0.935589373, 0.093769804, -0.450352848, 0.184460834, 0.793522298, -0.186533302, 0.104156554, -0.456694454, 
  -0.089111701, -0.196572930, -0.503173053, 0.011732767, -0.379238337, -0.253930271, 0.049940884, 0.501190066, 
  -0.332985073, 0.848317504, 0.724637091, -0.902619421, -0.492714942, -0.107728973, -0.790744245, -0.303048015, 
  0.480195045, 0.361028969, 0.244768858, 0.421056807, -0.590152621, -0.316603780, 0.352484971, 0.758469522, 
  0.087356105, -0.434600711, -0.939529479, 0.420673668, -0.984231770, -0.254641861, 0.061074428, 0.844222903, 
  -0.821010888, -0.188115358, -0.951373577, -0.314778030, 0.244462118, -0.441864103, -0.580500126, -0.768593550, 
  0.154280484, 0.390540004, 0.343914270, 0.897722065, -0.994593561, 0.294393301, 0.200784475, 0.177479222, 
  0.925540626, -0.966256678, 0.392964870, 0.627357304, 0.019614393, -0.332070261, 0.581680298, -0.805514157, 
  -0.115928724, 0.039904751, 0.387912810, -0.818228543, -0.544480979, -0.179396868, 0.246589348, 0.773921549, 
  0.237652332, -0.733077049, 0.961160243, 0.743571460, 0.005441522, 0.844695985, 0.082761586, 0.846612155, 
  0.659794748, 0.936572850, 0.839565635, -0.927932382, -0.650456011, -0.221730649, 0.904285371, -0.399942160, 
  -0.679064691, 0.772609353, -0.107211173, 0.815751195, -0.679539084, 0.322235018, -0.119472496, -0.847026467, 
  0.392926276, -0.505202472, -0.920768976, -0.880111396, -0.877842903, 0.815465927, 0.479767829, 0.796124697, 
  0.345164627, 0.057879858, -0.391107261, 0.995924532, -0.275621891, -0.058702100, -0.243509650, 0.959053874, 
  -0.650683224, -0.344024003, 0.360697329, -0.873584747, 0.214498743, -0.044706993, -0.432000041, -0.523173451, 
  0.029025486, -0.264144838, -0.086960219, -0.325045228, 0.940987408, -0.733121157, -0.806392074, -0.313216537, 
  0.182053804, 0.318352938, -0.205486506, 0.998555958, -0.296214014, 0.442813337, 0.275165379, 0.626107752, 
  0.952451348, 0.779587328, 0.529123962, 0.396496952, -0.329003662, -0.704628825, -0.874727964, -0.516196609, 
  -0.135437042, 0.043992545, 0.546167135, 0.917481840, -0.765359044, -0.785991728, 0.179389447, 0.490796149, 
  0.696300745, 0.871664166, 0.966852486, -0.200396612, -0.239329636, -0.704382658, 0.369868875, 0.313523918, 
  0.724125206, -0.805483997, -0.004446184, 0.162163854, -0.516885936, -0.661949217, 0.719161689, -0.882930160, 
  -0.058758192, -0.768332005, -0.085882477, 0.959924638, -0.152587295, 0.714249849, -0.765368879, -0.457495838, 
  -0.192414522, -0.200375721, 0.342766970, -0.310563743, 0.427533746, 0.278373808, -0.201677710, -0.136479750, 
  0.229055405, -0.859915614, 0.644813478, 0.306842327, 0.452684939, 0.073846005, -0.779045761, -0.189928770, 
  -0.189252838, -0.357914031, -0.940099359, 0.474508494, -0.780431092, 0.212616265, 0.406434983, 0.269572645, 
  0.918284476, -0.793403685, 0.734334290, -0.941619515, 0.069833711, -0.191512764, 0.048367720, -0.269800246, 
  -0.618866146, -0.961754203, 0.036299627, 0.685553730, -0.253568083, -0.554272354, -0.838935971, -0.829378128, 
  -0.557207108, -0.799971879, -0.469920605, -0.867701054, -0.868790269, 0.712552369, -0.675759494, 0.119364813, 
  0.546911061, -0.087180868, -0.693262219, -0.600807726, -0.134031594, 0.056468178, -0.301119417, 0.562959194, 
  0.502043307, 0.854423642, -0.942094922, 0.791382611, -0.214862421, 0.756744981, 0.381569564, 0.974697530, 
  0.518564880, -0.270910740, 0.002126346, -0.247221693, -0.270176321, -0.478190988, -0.008059409, 0.363479882, 
  -0.445319444, 0.048759621, -0.765239418, -0.680309415, -0.906387269, 0.941462874, -0.992279291, -0.642840087, 
  0.225733504, -0.837260783, 0.763792992, 0.439240307, 0.932779968, 0.015271095, -0.399192631, 0.099001147, 
  0.861637414, 0.041522875, -0.465585947, 0.754797578, -0.256162494, -0.997233272, -0.504629970, -0.363532990, 
  0.717554927, -0.082993664, -0.110825427, -0.327795476, 0.761356235, 0.890053570, 0.983780682, -0.246517465, 
  0.932294905, 0.583759129, 0.351378292, -0.510221064, -0.567085505, -0.667904377, 0.845513225, -0.411846668, 
  -0.093811512, -0.012084332, 0.556343198, 0.688469946, -0.721854627, -0.146191284, 0.685709774, 0.636066616, 
  -0.795172513, -0.687233329, -0.391602606, -0.849281847, -0.150674000, -0.784764588, 0.136435181, -0.506886125, 
  0.192866132, -0.764948726, 0.951767743, 0.865122437, -0.216406122, -0.515642822, -0.499203563, -0.033212930, 
  -0.920014381, 0.279410213, -0.183394179, -0.245186850, 0.618729949, 0.418070912, 0.908667624, -0.296127528, 
  0.795085549, 0.539934397, -0.285150707, 0.243330866, -0.422860086, 0.748799860, -0.775145352, -0.575131297, 
  -0.633933425, -0.193948001, 0.490465909, 0.053814899, -0.024647353, -0.998908043, -0.149196550, -0.872892439, 
  -0.583493471, 0.864787877, -0.569203615, 0.716675282, 0.605786741, -0.681707501, 0.211423919, -0.768676281, 
  0.455776304, 0.274924546, 0.623877108, -0.041230902, 0.829726160, -0.901302099, -0.414222866, 0.430105209, 
  -0.163781583, -0.654097319, -0.785578489, 0.634678245, -0.053714044, 0.764567316, 0.466578275, -0.180547595, 
  -0.252977967, 0.031276692, 0.778119922, 0.474557161, -0.989694059, 0.388315707, 0.839014828, 0.420911521, 
  -0.645988464, -0.032963745, -0.719367981, -0.282009453, 0.874234080, 0.846610606, -0.434326291, -0.320737898, 
  0.200425729, 0.926394582, -0.704397321, -0.486166716, 0.747113645, -0.016215537, 0.797922194, -0.628964186, 
  0.065337174, -0.347460747, -0.366914868, -0.106246069, -0.133845106, -0.285306245, 0.829941511, 0.463488370, 
  0.455093980, -0.420173109, 0.155418843, 0.558358848, 0.591180742, -0.310939074, 0.541745484, 0.471787781, 
  -0.716987014, 0.731890917, -0.117357060, -0.027179101, -0.103261642, 0.135692000, 0.242338493, -0.003640868, 
  0.733577073, 0.255469501, -0.197144106, -0.166616485, 0.621677220, -0.303616107, -0.577090383, -0.881233633, 
  0.752053678, 0.837092876, -0.759759665, -0.331052512, -0.649255872, -0.768203080, 0.799733460, -0.886245489, 
  0.960971355, -0.807098269, 0.726941288, 0.133012220, -0.264165014, -0.315315247, 0.514728308, -0.370853424, 
  0.314637840, 0.034652166, -0.030068710, 0.802324355, 0.109290116, 0.653723180, 0.451147079, -0.922885537, 
  0.546220124, -0.566259503, 0.806299269, -0.914151609, -0.333855927, -0.800534129, -0.048821766, 0.640044868, 
  -0.403625280, -0.698130190, -0.339465916, 0.627760291, -0.719232082, -0.545275092, -0.862296045, 0.411420077, 
  -0.209533513, -0.378320038, 0.437252790, -0.328044921, 0.455542535, 0.630398810, -0.564674318, 0.947637379, 
  -0.675284088, -0.418318182, -0.640409410, -0.308988690, -0.039878223, 0.044351738, 0.707212090, 0.778895795, 
  -0.559792280, 0.245788068, -0.777007878, -0.082060277, -0.355332911, -0.366998523, -0.034831516, 0.459655285, 
  -0.861634672, 0.758346677, 0.469627559, -0.647001207, 0.878321826, 0.012624448, 0.999617159, -0.605481029, 
  0.069816396, -0.419503927, -0.391652882, 0.182130769, 0.843438148, 0.610527694, 0.447882801, 0.118347563, 
  0.844596982, -0.015277186, 0.747664332, 0.667963266, -0.572329283, 0.542450905, -0.975657701, -0.354340911, 
  -0.540865123, 0.013725917, 0.473706335, -0.804647267, 0.029844403, 0.876824021, -0.542706907, 0.354282290, 
  0.185760543, -0.979872584, -0.048347607, 0.417540789, -0.912049115, 0.759042978, 0.040162832, -0.938677907, 
  -0.551172793, 0.907351375, 0.164639473, -0.785054862, -0.424910992, -0.086592749, -0.958099842, -0.176768973, 
  -0.021082729, -0.512644231, 0.177277997, 0.506480217, -0.528331578, 0.240999803, 0.279244483, 0.897080600, 
  0.556552351, 0.696690559, -0.019160183, -0.629302800, 0.991630614, -0.741288483, -0.057085361, -0.863813818, 
  0.887701690, 0.929849863, 0.438778132, -0.300014317, -0.491235197, -0.469393343, -0.745411932, 0.051617905, 
  -0.716365457, -0.366538674, 0.253412962, 0.455087215, -0.951454580, -0.139768034, 0.304249197, 0.706491947, 
